"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","722","test_reply_message_251_chars_422","tests.api","Wed Jul 08 01:28:06 UTC 2026","passed","Wed Jul 08 01:28:06 UTC 2026","TestReplyMessage","test_contact_api","",""
"","845","test_verify_totp_empty_400","tests.api","Wed Jul 08 01:36:02 UTC 2026","passed","Wed Jul 08 01:36:03 UTC 2026","TestVerifyTOTP","test_totp_api","",""
"","716","test_update_spec_name_unit_200","tests.api","Wed Jul 08 01:34:47 UTC 2026","passed","Wed Jul 08 01:34:48 UTC 2026","TestUpdateSpec","test_product_spec_api","",""
"实测：API 不校验 country 格式，返回 200。","707","test_invalid_country","tests.api","Wed Jul 08 01:33:11 UTC 2026","passed","Wed Jul 08 01:33:12 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","715","test_get_nonexistent_404","tests.api","Wed Jul 08 01:33:37 UTC 2026","passed","Wed Jul 08 01:33:37 UTC 2026","TestGetProduct","test_product_api","",""
"","756","test_message_exact_250_chars_200","tests.api","Wed Jul 08 01:27:44 UTC 2026","passed","Wed Jul 08 01:27:45 UTC 2026","TestSendMessage","test_contact_api","",""
"","721","test_slug_empty_string_422","tests.api","Wed Jul 08 01:25:52 UTC 2026","passed","Wed Jul 08 01:25:52 UTC 2026","TestBrandBoundary","test_brand_api","",""
"","718","test_missing_billing_country","tests.api","Wed Jul 08 01:29:54 UTC 2026","passed","Wed Jul 08 01:29:54 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"","798","test_weak_new_password_422","tests.api","Wed Jul 08 01:37:52 UTC 2026","passed","Wed Jul 08 01:37:53 UTC 2026","TestChangePassword","test_user_api","",""
"","729","test_credit_card_200","tests.api","Wed Jul 08 01:32:14 UTC 2026","passed","Wed Jul 08 01:32:15 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","701","test_missing_billing_street","tests.api","Wed Jul 08 01:29:35 UTC 2026","passed","Wed Jul 08 01:29:35 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"","709","test_favorite_id_overlong","tests.api","Wed Jul 08 01:28:50 UTC 2026","passed","Wed Jul 08 01:28:50 UTC 2026","TestGetFavorite","test_favorite_api","",""
"","724","test_status_nonexistent","tests.api","Wed Jul 08 01:31:26 UTC 2026","passed","Wed Jul 08 01:31:26 UTC 2026","TestUpdateStatus","test_invoice_api","",""
"","1491","test_put_success","tests.api","Wed Jul 08 01:37:03 UTC 2026","passed","Wed Jul 08 01:37:05 UTC 2026","TestPutUser","test_user_api","",""
"","773","test_search_no_q","tests.api","Wed Jul 08 01:33:34 UTC 2026","passed","Wed Jul 08 01:33:35 UTC 2026","TestSearchProducts","test_product_api","",""
"","766","test_reply_unauthorized_401","tests.api","Wed Jul 08 01:28:03 UTC 2026","passed","Wed Jul 08 01:28:03 UTC 2026","TestReplyMessage","test_contact_api","",""
"","712","test_email_double_at","tests.api","Wed Jul 08 01:27:49 UTC 2026","passed","Wed Jul 08 01:27:49 UTC 2026","TestSendMessage","test_contact_api","",""
"","722","test_nonexistent_cart_id","tests.api","Wed Jul 08 01:29:43 UTC 2026","passed","Wed Jul 08 01:29:44 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"","710","test_account_number_empty_422","tests.api","Wed Jul 08 01:32:25 UTC 2026","passed","Wed Jul 08 01:32:26 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","699","test_xss_card_holder_name","tests.api","Wed Jul 08 01:33:05 UTC 2026","passed","Wed Jul 08 01:33:06 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","748","test_create_top_level_201","tests.api","Wed Jul 08 01:27:01 UTC 2026","passed","Wed Jul 08 01:27:02 UTC 2026","TestCreateCategory","test_category_api","",""
"","1509","test_create_with_parent_id","tests.api","Wed Jul 08 01:27:02 UTC 2026","passed","Wed Jul 08 01:27:03 UTC 2026","TestCreateCategory","test_category_api","",""
"","710","test_message_sql_injection","tests.api","Wed Jul 08 01:27:47 UTC 2026","passed","Wed Jul 08 01:27:48 UTC 2026","TestSendMessage","test_contact_api","",""
"","809","test_list_default","tests.api","Wed Jul 08 01:37:31 UTC 2026","passed","Wed Jul 08 01:37:32 UTC 2026","TestUserList","test_user_api","",""
"","708","test_delete_nonexistent","tests.api","Wed Jul 08 01:27:19 UTC 2026","passed","Wed Jul 08 01:27:20 UTC 2026","TestDeleteCategory","test_category_api","",""
"","754","test_missing_product_id_422","tests.api","Wed Jul 08 01:28:32 UTC 2026","passed","Wed Jul 08 01:28:33 UTC 2026","TestAddFavorite","test_favorite_api","",""
"","738","test_create_201","tests.api","Wed Jul 08 01:25:28 UTC 2026","passed","Wed Jul 08 01:25:29 UTC 2026","TestCreateBrand","test_brand_api","",""
"","1471","test_put_nonexistent_404","tests.api","Wed Jul 08 01:34:07 UTC 2026","passed","Wed Jul 08 01:34:09 UTC 2026","TestPutProduct","test_product_api","",""
"","736","test_nonexistent_postcode","tests.api","Wed Jul 08 01:33:13 UTC 2026","passed","Wed Jul 08 01:33:14 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","2875","test_delete_twice","tests.api","Wed Jul 08 01:34:15 UTC 2026","passed","Wed Jul 08 01:34:18 UTC 2026","TestDeleteProduct","test_product_api","",""
"","707","test_slug_overlong_422","tests.api","Wed Jul 08 01:25:58 UTC 2026","passed","Wed Jul 08 01:25:59 UTC 2026","TestBrandBoundaryGaps","test_brand_api","",""
"","732","test_upload_exe_file","tests.api","Wed Jul 08 01:28:21 UTC 2026","passed","Wed Jul 08 01:28:22 UTC 2026","TestContactDefense","test_contact_api","",""
"","726","test_billing_street_too_long","tests.api","Wed Jul 08 01:31:36 UTC 2026","passed","Wed Jul 08 01:31:37 UTC 2026","TestInvoiceBoundary","test_invoice_api","",""
"","715","test_bank_name_empty_422","tests.api","Wed Jul 08 01:32:24 UTC 2026","passed","Wed Jul 08 01:32:25 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","733","test_patch_nonexistent_404","tests.api","Wed Jul 08 01:27:17 UTC 2026","passed","Wed Jul 08 01:27:17 UTC 2026","TestPatchCategory","test_category_api","",""
"","726","test_get_messages_unauthorized_401","tests.api","Wed Jul 08 01:27:55 UTC 2026","passed","Wed Jul 08 01:27:55 UTC 2026","TestGetMessages","test_contact_api","",""
"Token 过期后刷新——不污染 authenticated_user 夹具。","1545","test_token_expired_refresh","tests.api","Wed Jul 08 01:38:26 UTC 2026","passed","Wed Jul 08 01:38:27 UTC 2026","TestPrivilegeEscalation","test_user_api","",""
"","0","test_status_message_too_short","tests.api","Wed Jul 08 01:31:27 UTC 2026","skipped","Wed Jul 08 01:31:27 UTC 2026","TestUpdateStatus","test_invoice_api","",""
"","709","test_validation_code_empty_422","tests.api","Wed Jul 08 01:32:35 UTC 2026","passed","Wed Jul 08 01:32:35 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","703","test_gift_card_number_empty_422","tests.api","Wed Jul 08 01:32:34 UTC 2026","passed","Wed Jul 08 01:32:35 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","720","test_get_favorites_with_data","tests.api","Wed Jul 08 01:28:44 UTC 2026","passed","Wed Jul 08 01:28:45 UTC 2026","TestGetFavorites","test_favorite_api","",""
"","725","test_subject_null","tests.api","Wed Jul 08 01:27:51 UTC 2026","passed","Wed Jul 08 01:27:52 UTC 2026","TestSendMessage","test_contact_api","",""
"","735","test_send_full_fields_200","tests.api","Wed Jul 08 01:27:35 UTC 2026","passed","Wed Jul 08 01:27:35 UTC 2026","TestSendMessage","test_contact_api","",""
"","0","test_pdf_status","tests.api","Wed Jul 08 01:31:29 UTC 2026","skipped","Wed Jul 08 01:31:29 UTC 2026","TestPdf","test_invoice_api","",""
"","727","test_spec_name_empty_422","tests.api","Wed Jul 08 01:34:35 UTC 2026","passed","Wed Jul 08 01:34:36 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","776","test_verify_totp_5_digits_400","tests.api","Wed Jul 08 01:36:01 UTC 2026","passed","Wed Jul 08 01:36:01 UTC 2026","TestVerifyTOTP","test_totp_api","",""
"","719","test_post_method_405","tests.api","Wed Jul 08 01:33:24 UTC 2026","passed","Wed Jul 08 01:33:25 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","731","test_message_empty_422","tests.api","Wed Jul 08 01:27:46 UTC 2026","passed","Wed Jul 08 01:27:46 UTC 2026","TestSendMessage","test_contact_api","",""
"","2137","test_put_success","tests.api","Wed Jul 08 01:27:12 UTC 2026","passed","Wed Jul 08 01:27:14 UTC 2026","TestPutCategory","test_category_api","",""
"","710","test_delete_unauthorized_401","tests.api","Wed Jul 08 01:34:54 UTC 2026","passed","Wed Jul 08 01:34:55 UTC 2026","TestDeleteSpec","test_product_spec_api","",""
"","2242","test_patch_name","tests.api","Wed Jul 08 01:27:14 UTC 2026","passed","Wed Jul 08 01:27:17 UTC 2026","TestPatchCategory","test_category_api","",""
"","712","test_unauthorized_401","tests.api","Wed Jul 08 01:34:34 UTC 2026","passed","Wed Jul 08 01:34:35 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","722","test_invalid_category_id","tests.api","Wed Jul 08 01:33:45 UTC 2026","passed","Wed Jul 08 01:33:45 UTC 2026","TestCreateProduct","test_product_api","",""
"","727","test_postcode_with_spaces","tests.api","Wed Jul 08 01:33:19 UTC 2026","passed","Wed Jul 08 01:33:20 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","827","test_spec_unit_empty_string","tests.api","Wed Jul 08 01:34:38 UTC 2026","passed","Wed Jul 08 01:34:39 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","706","test_missing_category_id","tests.api","Wed Jul 08 01:33:57 UTC 2026","passed","Wed Jul 08 01:33:58 UTC 2026","TestCreateProduct","test_product_api","",""
"","706","test_invalid_postcode_format_422","tests.api","Wed Jul 08 01:33:12 UTC 2026","passed","Wed Jul 08 01:33:13 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","2704","test_status_unauthorized_401","tests.api","Wed Jul 08 01:28:09 UTC 2026","passed","Wed Jul 08 01:28:12 UTC 2026","TestUpdateStatus","test_contact_api","",""
"","802","test_postal_code_too_long_422","tests.api","Wed Jul 08 01:36:30 UTC 2026","passed","Wed Jul 08 01:36:31 UTC 2026","TestRegister","test_user_api","",""
"","721","test_cvv_5_digits","tests.api","Wed Jul 08 01:32:33 UTC 2026","passed","Wed Jul 08 01:32:33 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","761","test_get_spec_names_200","tests.api","Wed Jul 08 01:34:55 UTC 2026","passed","Wed Jul 08 01:34:56 UTC 2026","TestGetSpecNames","test_product_spec_api","",""
"","726","test_nonexistent_404","tests.api","Wed Jul 08 01:25:34 UTC 2026","passed","Wed Jul 08 01:25:35 UTC 2026","TestGetBrand","test_brand_api","",""
"","702","test_invalid_payment_method","tests.api","Wed Jul 08 01:29:40 UTC 2026","passed","Wed Jul 08 01:29:41 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"","761","test_create_cart_201","tests.api","Wed Jul 08 01:25:59 UTC 2026","passed","Wed Jul 08 01:26:00 UTC 2026","TestCreateCart","test_cart_api","",""
"","750","test_single_year_200","tests.api","Wed Jul 08 01:35:12 UTC 2026","passed","Wed Jul 08 01:35:13 UTC 2026","TestTotalSalesOfYears","test_report_api","",""
